ENSEMBL	ENTREZID	SYMBOL	GENENAME	H1	H2	H3	W1	W2	W3
ENSMUSG00000069270	319164	H2ac6	H2A clustered histone 6	0	2.58588241767259	1.60186759800337	4.61209218172145	3.69995985924328	1.41137669735401
ENSMUSG00000069273	319151	H3c6	H3 clustered histone 6	3.7188712918499	3.87882362650888	0.800933799001686	2.30604609086073	3.69995985924328	4.93981844073902
ENSMUSG00000069300	319183	H2bc11	H2B clustered histone 11	1.85943564592495	2.58588241767259	6.40747039201349	3.45906913629109	2.46663990616219	4.23413009206202
ENSMUSG00000069372	629147	Ctxn3	cortexin 3	1487.54851673996	1086.07061542249	1284.6978135987	1395.15788497074	1373.91842773234	1116.39896760702
ENSMUSG00000069376	433184	Gm5507	glyceraldehyde-3-phosphate dehydrogenase pseudogene	11.1566138755497	9.05058846185406	15.217742181032	9.22418436344291	7.39991971848657	15.5251436708941
ENSMUSG00000069378	225518	Prdm6	PR domain containing 6	5.57830693777485	5.17176483534518	4.00466899500843	3.45906913629109	4.93327981232438	2.11706504603101
ENSMUSG00000069456	19683	Rdh16	retinol dehydrogenase 16	3.7188712918499	0	0.800933799001686	8.07116131801254	7.39991971848657	3.52844174338502
ENSMUSG00000069495	227867	Epc2	enhancer of polycomb homolog 2	899.037134804714	824.896491237556	975.537367184053	1007.74214170614	885.523726312226	919.511918326136
ENSMUSG00000069515	17110	Lyz1	lysozyme 1	87.3934753584727	91.7988258273769	77.6905785031635	21.9074378631769	14.7998394369731	20.4649621116331
ENSMUSG00000069516	17105	Lyz2	lysozyme 2	1035.7056547802	934.796493988641	1331.1519739408	394.333881537184	466.194942264654	483.396518843747
ENSMUSG00000069520	67226	Tmem19	transmembrane protein 19	1503.35371973032	1274.84003191259	1356.78185550886	1468.95135987828	1262.91963195504	1419.84495753813
ENSMUSG00000069539	213326	Scyl2	SCY1-like 2 (S. cerevisiae)	936.225847723213	842.997668161264	979.542036179062	1031.95562566018	938.556484294713	850.354460155789
ENSMUSG00000069540	237433	Gm4925	predicted gene 4925	2.78915346888743	10.3435296706904	2.40280139700506	5.76511522715182	3.69995985924328	11.9967019275091
ENSMUSG00000069565	70248	Dazap1	DAZ associated protein 1	900.896570450639	1175.28355883219	957.916823606016	909.735182844557	1056.9551997905	1045.83013273932
ENSMUSG00000069601	11735	Ank3	ankyrin 3, epithelial	6891.06850379787	8127.42843874495	7415.04511115761	7871.68833115309	8437.14179902777	7154.26847888746
ENSMUSG00000069631	72149	Strada	STE20-related kinase adaptor alpha	496.469317461962	496.489424193137	421.291178274887	463.515264263006	495.7946211386	481.985142146393
ENSMUSG00000069633	69129	Pex11g	peroxisomal biogenesis factor 11 gamma	149.684569496959	173.254121984063	159.385826001335	138.362765451644	127.031955167353	148.194553222171
ENSMUSG00000069662	17118	Marcks	myristoylated alanine rich protein kinase C substrate	1754.37753193019	2216.10123194541	2200.96607965663	1781.42060518991	2042.37784230229	1295.64380817098
ENSMUSG00000069670	432450	Nkain2	Na+/K+ transporting ATPase interacting 2	34.3995594496116	28.4447065943985	28.8336167640607	26.5195300448984	30.8329988270274	28.2275339470801
ENSMUSG00000069678	69837	Pcgf1	polycomb group ring finger 1	81.8151684206979	98.2635318715584	76.8896447041618	83.0176592709862	94.9656363872443	117.144265880383
ENSMUSG00000069682	19897	Gm10275	Rpl12 pseudogene	1.85943564592495	5.17176483534518	5.6065365930118	8.07116131801254	6.16659976540547	3.52844174338502
ENSMUSG00000069727	434179	Zfp975	zinc finger protein 975	96.6906535880975	65.940001650651	89.7045854881888	93.3948666798594	99.8989161995686	82.5655367952094
ENSMUSG00000069729	239985	Arid1b	AT rich interactive domain 1B (SWI-like)	1842.70072511163	2583.29653525492	2131.28483914349	2073.13543568379	2095.41060028478	2212.33297310241
ENSMUSG00000069743	75424	Zfp820	zinc finger protein 820	21.3835099281369	24.5658829678896	32.8382857590691	32.2846452720502	32.0663187801085	23.2877155063411
ENSMUSG00000069744	26446	Psmb3	proteasome (prosome, macropain) subunit, beta type 3	552.252386839711	646.470604418147	548.639652316155	641.080813259282	630.226496024439	630.179695368564
ENSMUSG00000069755	382686	3110053B16Rik	RIKEN cDNA 3110053B16 gene	34.3995594496116	21.980000550217	40.847623749086	39.2027835446324	34.5329586862706	21.1706504603101
ENSMUSG00000069763	67888	Tmem100	transmembrane protein 100	227.780866625807	175.840004401736	341.99873217372	137.209742406213	129.498595073515	174.30502212322
ENSMUSG00000069769	76626	Msi2	musashi RNA-binding protein 2	5995.75024028501	5347.60483974691	5982.97547854259	6266.68025191403	6268.9653215112	5862.85880080855
ENSMUSG00000069792	100034251	Wfdc17	WAP four-disulfide core domain 17	14.8754851673996	12.9294120883629	30.4354843620641	6.91813827258218	4.93327981232438	2.11706504603101
ENSMUSG00000069793	237886	Slfn9	schlafen 9	35.3292772725741	25.8588241767259	61.6719025231298	29.9785991811894	51.799438029406	29.6389106444341
ENSMUSG00000069804	791303	Gm10277	predicted gene 10277	0	0	2.40280139700506	5.76511522715182	2.46663990616219	0.705688348677003
ENSMUSG00000069806	81904	Cacng7	calcium channel, voltage-dependent, gamma subunit 7	148.754851673996	190.062357698935	124.144738845261	114.149281497606	128.265275120434	169.365203682481
ENSMUSG00000069808	116972	Tlcd3a	TLC domain containing 3A	79.9557327747729	87.920002200868	128.950341639271	85.3237053618469	83.8657568095144	72.6858999137314
ENSMUSG00000069814	432582	Ccdc92b	coiled-coil domain containing 92B	2.78915346888743	2.58588241767259	2.40280139700506	2.30604609086073	1.23331995308109	2.82275339470801
ENSMUSG00000069833	66395	Ahnak	AHNAK nucleoprotein (desmoyokin)	13715.1973243424	13169.8991532065	14393.5813018593	13617.2021665326	13016.4587848179	15056.5666073725
ENSMUSG00000069835	69215	Sat2	spermidine/spermine N1-acetyl transferase 2	151.544005142884	125.415297257121	110.528864262233	130.291604133631	93.7323164341632	110.79307074229
ENSMUSG00000069844	52892	Sco1	SCO1 cytochrome c oxidase assembly protein	427.670198562739	426.670598915977	476.555610406003	457.750149035854	515.527740387897	370.486383055427
ENSMUSG00000069874	54396	Irgm2	immunity-related GTPase family M member 2	711.234134566294	621.904721450258	720.039485302516	544.226877443132	698.059093443899	526.443508113045
ENSMUSG00000069892	245240	9930111J21Rik2	RIKEN cDNA 9930111J21 gene 2	59.5019406695985	29.7376478032348	47.2550941410995	50.733013998936	71.5325572787035	38.8128591772352
ENSMUSG00000069893	667214	9930111J21Rik1	RIKEN cDNA 9930111J21 gene 1	5.57830693777485	18.1011769237081	26.4308153670556	25.366506999468	29.5996788739463	19.0535854142791
ENSMUSG00000069895	52335	Atxn1l	ataxin 1-like	1317.41015513783	1276.13297312142	1394.42574406194	1286.77371870029	1449.15094487029	1476.30002543229
ENSMUSG00000069899	100039624	Gm12166	SFT2 domain containing 1 pseudogene	6.50802476073733	0	2.40280139700506	5.76511522715182	0	2.82275339470801
ENSMUSG00000069910	70385	Spdl1	spindle apparatus coiled-coil protein 1	8.36746040666228	5.17176483534518	15.217742181032	11.5302304543036	13.566519483892	4.23413009206202
ENSMUSG00000069911	574403	Insyn2b	inhibitory synaptic factor family member 2B	4.64858911481238	5.17176483534518	6.40747039201349	8.07116131801254	9.86655962464875	14.8194553222171
ENSMUSG00000069917	110257	Hba-a2	hemoglobin alpha, adult chain 2	232.429455740619	517.176483534518	293.942704233619	300.939014857325	547.594059168006	347.904355897763
ENSMUSG00000069919	15122	Hba-a1	hemoglobin alpha, adult chain 1	400.708381696827	677.501193430218	401.267833299845	433.536665081817	688.192533819251	485.513583889778
ENSMUSG00000069920	97440	B3gnt9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	92.0420644732851	124.122356048284	142.5662162223	44.9678987717842	70.2992373256224	98.7963688147805
ENSMUSG00000069972	100039924	Rps13-ps2	ribosomal protein S13, pseudogene 2	70.6585545451482	55.5964719799607	32.8382857590691	46.1209218172145	43.1661983578383	74.0972766110854
ENSMUSG00000070000	74015	Fcho1	FCH domain only 1	10.2268960525872	3.87882362650888	14.4168083820303	3.45906913629109	3.69995985924328	1.41137669735401
ENSMUSG00000070002	13716	Ell	elongation factor RNA polymerase II	572.706178944885	747.320018707378	558.250857904175	638.774767168421	669.692734523034	754.380844735717
ENSMUSG00000070003	76900	Ssbp4	single stranded DNA binding protein 4	470.437218419013	566.308249470297	447.721993641942	463.515264263006	397.129024892112	465.754310126822
ENSMUSG00000070025	100040634	Gm10284	glyceraldehyde-3-phosphate dehydrogenase pseudogene	3.7188712918499	1.29294120883629	6.40747039201349	1.15302304543036	3.69995985924328	3.52844174338502
ENSMUSG00000070031	434484	Sp140	Sp140 nuclear body protein	9.29717822962476	10.3435296706904	16.8196097790354	6.91813827258218	13.566519483892	11.2910135788321
ENSMUSG00000070034	109032	Sp110	Sp110 nuclear body protein	34.3995594496116	56.889413188797	52.0606969351096	36.8967374537716	43.1661983578383	31.7559756904652
ENSMUSG00000070044	212326	Fam149a	family with sequence similarity 149, member A	159.911465549546	160.324709895701	199.43251595142	131.444627179061	154.164994135137	150.311618268202
ENSMUSG00000070047	14107	Fat1	FAT atypical cadherin 1	568.057589830073	565.015308261461	733.655359885544	392.027835446324	520.461020200222	566.667743987634
ENSMUSG00000070056	52065	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	285.42337164948	376.245891771362	332.3875265857	265.195300448984	365.062706112004	316.854068555975
ENSMUSG00000070084	723876	Mir486	microRNA 486	3.7188712918499	5.17176483534518	3.20373519600674	2.30604609086073	0	4.23413009206202
ENSMUSG00000070144	387136	Mir1a-1	microRNA 1a-1	13.0160495214747	6.46470604418147	1.60186759800337	12.683253499734	9.86655962464875	4.23413009206202
ENSMUSG00000070283	66706	Ndufaf3	NADH:ubiquinone oxidoreductase complex assembly factor 3	417.443302510152	548.207072546589	319.572585801673	466.974333399297	468.661582170816	503.155792606703
ENSMUSG00000070284	331026	Gmppb	GDP-mannose pyrophosphorylase B	277.98562906578	305.134125285366	318.771652002671	246.746931722098	240.497390850813	253.342117175044
ENSMUSG00000070287	245020	Slc35g2	solute carrier family 35, member G2	104.128396171797	84.0411785743592	114.533533257241	119.914396724758	86.3323967156766	79.0370950518244
ENSMUSG00000070304	72821	Scn2b	sodium channel, voltage-gated, type II, beta	59.5019406695985	64.6470604418147	77.6905785031635	63.41626749867	83.8657568095144	75.5086533084394
ENSMUSG00000070305	319742	Mpzl3	myelin protein zero-like 3	51.1344802629362	42.6670598915977	43.250425146091	43.8148757263538	53.0327579824871	35.9901057825272
ENSMUSG00000070315	78934	4930581F22Rik	RIKEN cDNA 4930581F22 gene	71.5882723681106	41.3741186827614	55.2644321311163	57.6511522715182	69.0659173725413	52.2209378020983
ENSMUSG00000070319	53356	Eif3g	eukaryotic translation initiation factor 3, subunit G	1866.87338850865	2161.79770117428	1927.04672039806	2036.23869823002	1763.64753290596	2026.03124905168
ENSMUSG00000070327	672511	Rnf213	ring finger protein 213	1365.75548193188	1371.81062257531	1803.7029153518	1331.74161747207	1684.71505590877	1389.50035854502
ENSMUSG00000070336	72973	Fbxo47	F-box protein 47	15.8052029903621	15.5152945060355	12.0140069850253	21.9074378631769	9.86655962464875	7.76257183544704
ENSMUSG00000070337	217143	Gpr179	G protein-coupled receptor 179	1.85943564592495	2.58588241767259	0	3.45906913629109	4.93327981232438	0
ENSMUSG00000070343	100040540	Gm10288	ribosomal protein L11 pseudogene	4.64858911481238	0	0	9.22418436344291	2.46663990616219	3.52844174338502
ENSMUSG00000070345	327992	Hsf5	heat shock transcription factor family member 5	0	0	1.60186759800337	3.45906913629109	7.39991971848657	0.705688348677003
ENSMUSG00000070348	12443	Ccnd1	cyclin D1	754.93087224553	854.634139040791	1263.87353482466	729.86358775742	1000.22248194877	470.694128567561
ENSMUSG00000070354	101488212	Evi2	ecotropic viral integration site 2	0.929717822962476	2.58588241767259	3.20373519600674	4.61209218172145	0	0.705688348677003
ENSMUSG00000070371	77613	Prss36	protease, serine 36	219.413406219144	257.295300558423	160.987693599339	295.173899630173	221.997591554597	240.639726898858
ENSMUSG00000070372	12340	Capza1	capping protein (actin filament) muscle Z-line, alpha 1	183.154411123608	178.425886819409	198.631582152418	202.932055995744	175.131433337515	186.301724050729
ENSMUSG00000070385	229665	Ampd1	adenosine monophosphate deaminase 1	15563.4763563918	14893.3897845853	15526.1016936477	19858.5159114471	15985.0599118841	16820.7874790651
ENSMUSG00000070388	628100	Fbxo39	F-box protein 39	1.85943564592495	3.87882362650888	0	2.30604609086073	0	4.23413009206202
ENSMUSG00000070390	637515	Nlrp1b	NLR family, pyrin domain containing 1B	2.78915346888743	3.87882362650888	4.00466899500843	1.15302304543036	1.23331995308109	0
ENSMUSG00000070394	69186	Tmem256	transmembrane protein 256	765.157768298118	937.382376406314	559.852725502178	795.585901346951	968.156163168659	677.460814729923
ENSMUSG00000070407	54710	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	20.4537921051745	18.1011769237081	29.6345505630624	24.2134839540376	48.0994781701627	26.1104689010491
ENSMUSG00000070420	666311	Zscan25	zinc finger and SCAN domain containing 25	224.991713156919	284.447065943985	193.825979358408	225.992516904351	196.097872539894	258.98762396446
ENSMUSG00000070423	259097	Olfr558	olfactory receptor 558	218.483688396182	165.496474731046	228.26613271548	192.554848586871	201.031152352218	143.254734781432
ENSMUSG00000070424	11875	Art5	ADP-ribosyltransferase 5	1625.14675453841	1825.63298687685	1388.81920746892	1786.03269737163	1360.35190824845	1864.42861720464
ENSMUSG00000070425	102443351	Xntrpc	Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough	12.0863316985122	7.75764725301777	7.20840419101517	16.1423226360251	7.39991971848657	8.46826018412404
ENSMUSG00000070426	75212	Rnf121	ring finger protein 121	774.454946527742	784.815313763631	869.814105715831	787.514740028938	844.82416786055	755.086533084394
ENSMUSG00000070427	16068	Il18bp	interleukin 18 binding protein	105.05811399476	90.5058846185406	112.931665659238	70.3344057712522	99.8989161995686	50.1038727560672
ENSMUSG00000070436	12406	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	3607.30515309441	4988.16718369043	5065.10534488666	3158.13012143377	3798.62545548977	2814.99082287257
ENSMUSG00000070443	100041748	Gm10291	glyceraldehyde-3-phosphate dehydrogenase pseudogene	18.5943564592495	20.6870593413807	31.2364181610657	24.2134839540376	13.566519483892	20.4649621116331
ENSMUSG00000070462	80889	Tlnrd1	talin rod domain containing 1	277.055911242818	416.327069245287	332.3875265857	246.746931722098	292.296828880219	306.974431674496
ENSMUSG00000070469	269959	Adamtsl3	ADAMTS-like 3	218.483688396182	222.385887919843	307.558578816647	124.526488906479	150.465034275894	184.184659004698
ENSMUSG00000070471	545527	Erich6	glutamate rich 6	1.85943564592495	7.75764725301777	2.40280139700506	3.45906913629109	4.93327981232438	4.23413009206202
ENSMUSG00000070473	12739	Cldn3	claudin 3	0	1.29294120883629	8.00933799001686	0	0	2.82275339470801
ENSMUSG00000070476	71532	Fam217b	family with sequence similarity 217, member B	240.796916147281	299.96236045002	288.336167640607	236.369724313225	355.196146487355	227.937336622672
ENSMUSG00000070490	100039762	Gm10293	glyceraldehyde-3-phosphate dehydrogenase pseudogene	26.9618168659118	34.90941263858	37.6438885530792	42.6618526809234	30.8329988270274	21.8763388089871
ENSMUSG00000070493	14004	Chchd2	coiled-coil-helix-coiled-coil-helix domain containing 2	2950.9243700829	2848.34948306636	2565.3909582024	3206.55708934184	3125.23276110749	2862.27194223393
ENSMUSG00000070495	664799	Ctcfl	CCCTC-binding factor (zinc finger protein)-like	1.85943564592495	0	2.40280139700506	2.30604609086073	1.23331995308109	2.11706504603101
ENSMUSG00000070498	208151	Tmem132b	transmembrane protein 132B	3.7188712918499	0	3.20373519600674	4.61209218172145	3.69995985924328	3.52844174338502
ENSMUSG00000070509	244058	Rgma	repulsive guidance molecule family member A	1390.85786315186	1340.78003356324	1491.33873374114	1516.22530474093	1018.72228124498	1157.32889183029
ENSMUSG00000070520	66647	Nsmce3	NSE3 homolog, SMC5-SMC6 complex component	449.983426313838	508.125895072664	449.323861239946	432.383642036386	510.594460575573	417.061814068109
ENSMUSG00000070526	27412	Peg12	paternally expressed 12	18.5943564592495	19.3941181325444	20.8242787740438	32.2846452720502	24.6663990616219	19.0535854142791
ENSMUSG00000070527	22652	Mkrn3	makorin, ring finger protein, 3	39.048148564424	28.4447065943985	16.8196097790354	20.7544148177465	12.3331995308109	23.9934038550181
ENSMUSG00000070532	78465	Ccdc190	coiled-coil domain containing 190	0.929717822962476	3.87882362650888	2.40280139700506	1.15302304543036	0	2.11706504603101
ENSMUSG00000070544	21969	Top1	topoisomerase (DNA) I	1990.52585896266	1720.90474896111	2301.88373833085	2194.20285545398	2417.30710803894	1690.8292834301
ENSMUSG00000070546	404238	Mrgprb3	MAS-related GPR, member B3	0.929717822962476	0	0	4.61209218172145	4.93327981232438	2.82275339470801
ENSMUSG00000070547	233231	Mrgprb1	MAS-related GPR, member B1	3.7188712918499	9.05058846185406	15.217742181032	1.15302304543036	6.16659976540547	2.82275339470801
ENSMUSG00000070564	243967	Ntn5	netrin 5	100.409524879947	91.7988258273769	95.3111220812006	114.149281497606	119.632035448866	107.264628998905
ENSMUSG00000070565	226525	Rasal2	RAS protein activator like 2	709.374698920369	708.531782442289	778.507652629639	795.585901346951	889.223686171469	704.982660328326
ENSMUSG00000070570	72961	Slc17a7	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7	4.64858911481238	5.17176483534518	3.20373519600674	1.15302304543036	13.566519483892	6.35119513809303
ENSMUSG00000070576	433938	Mn1	meningioma 1	2791.01290453335	3245.2824341791	2701.54970403269	2970.18736502862	2667.67105851441	5013.91571735011
ENSMUSG00000070577	230909	Gm572	predicted gene 572	222.202559688032	241.780006052387	156.182090805329	207.544148177465	229.397511273084	221.586141484579
ENSMUSG00000070583	14349	Fv1	Friend virus susceptibility 1	105.05811399476	137.051768136647	137.76061342829	149.892995905947	164.031553759786	141.843358084078
ENSMUSG00000070604	75690	Vsig10l	V-set and immunoglobulin domain containing 10 like	75.3071436599605	112.485885168758	99.3157910762091	62.2632444532396	75.2325171379468	93.1508620253645
ENSMUSG00000070605	433791	Zfp992	zinc finger protein 992	3.7188712918499	3.87882362650888	3.20373519600674	5.76511522715182	4.93327981232438	1.41137669735401
ENSMUSG00000070637	277744	Srarp	steroid receptor associated and regulated protein	11.1566138755497	18.1011769237081	18.4214773770388	12.683253499734	28.3663589208652	16.2308320195711
ENSMUSG00000070639	433926	Lrrc8b	leucine rich repeat containing 8 family, member B	138.527955621409	155.152945060355	181.811972373383	136.056719360783	187.464632868326	190.535854142791
ENSMUSG00000070643	20668	Sox13	SRY (sex determining region Y)-box 13	374.676282653878	426.670598915977	469.347206214988	403.558065900627	387.262465267464	454.46329654799
ENSMUSG00000070644	214253	Etnk2	ethanolamine kinase 2	20.4537921051745	6.46470604418147	2.40280139700506	5.76511522715182	16.0331593900542	13.4080786248631
ENSMUSG00000070691	12399	Runx3	runt related transcription factor 3	7.43774258369981	3.87882362650888	8.81027178901854	8.07116131801254	1.23331995308109	2.82275339470801
ENSMUSG00000070697	65961	Utp3	UTP3 small subunit processome component	1232.80583324824	1073.14120333412	1163.75680994945	1260.25418865539	1241.95319275266	1211.66689467842
ENSMUSG00000070699	71984	Sars2	seryl-aminoacyl-tRNA synthetase 2	531.798594734536	537.863542875899	514.199498959082	566.134315306308	500.727900950924	569.490497382342
ENSMUSG00000070705	434156	Eid2b	EP300 interacting inhibitor of differentiation 2B	214.764817104332	187.476475281263	199.43251595142	211.003217313756	205.964432164543	256.870558918429
ENSMUSG00000070709	73430	Zfp974	zinc finger protein 974	149.684569496959	133.172944510138	185.816641368391	168.341364632833	129.498595073515	102.324810558166
ENSMUSG00000070720	623230	Tmem200b	transmembrane protein 200B	93.9015001192101	129.294120883629	118.53820225225	72.6404518621129	115.932075589623	141.137669735401
ENSMUSG00000070730	67809	Rmdn3	regulator of microtubule dynamics 3	354.222490548703	391.761186277397	350.809003962738	372.426443674007	336.696347191139	305.563054977142
ENSMUSG00000070733	72313	Fryl	FRY like transcription coactivator	1273.71341745859	1109.34355718154	1290.30435019172	1375.55649319842	1278.95279134509	1373.97521487413
ENSMUSG00000070737	100039968	Tmem35b	transmembrane protein 35B	20.4537921051745	46.5458835181066	24.8289477690523	39.2027835446324	27.1330389677841	31.7559756904652
ENSMUSG00000070738	227333	Dgkd	diacylglycerol kinase, delta	2860.74174125554	2953.0777209821	2803.2682965059	2710.75717980678	2839.10253199268	2909.55306159529
ENSMUSG00000070778	243872	Rpl7a-ps8	ribosomal protein L7A, pseudogene 8	1.85943564592495	2.58588241767259	1.60186759800337	3.45906913629109	1.23331995308109	0.705688348677003
ENSMUSG00000070780	245945	Rbm47	RNA binding motif protein 47	19.524074282212	16.8082357148718	7.20840419101517	8.07116131801254	16.0331593900542	12.7023902761861
ENSMUSG00000070802	434128	Pnma8b	PNMA family member 8B	160.841183372508	147.395297807338	130.552209237275	164.882295496542	180.06471314984	118.555642577737
ENSMUSG00000070803	56222	Cited4	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	215.694534927294	336.164714297437	225.863331318475	315.92831444792	201.031152352218	233.582843412088
ENSMUSG00000070806	332934	Zmynd12	zinc finger, MYND domain containing 12	2.78915346888743	1.29294120883629	8.00933799001686	3.45906913629109	4.93327981232438	2.82275339470801
ENSMUSG00000070808	243842	Bicra	BRD4 interacting chromatin remodeling complex associated protein	437.897094615326	501.661189028482	379.642620726799	378.191558901159	468.661582170816	383.188773331613
ENSMUSG00000070814	321008	Zswim9	zinc finger SWIM-type containing 9	782.822406934405	800.330608269666	764.89177804661	748.311956484306	738.758651895576	800.250587399722
ENSMUSG00000070821	258301	Olfr1340	olfactory receptor 1340	0.929717822962476	0	0.800933799001686	4.61209218172145	3.69995985924328	1.41137669735401
ENSMUSG00000070822	232875	Zscan18	zinc finger and SCAN domain containing 18	228.710584448769	111.192943959921	185.015707569389	224.839493858921	135.66519483892	180.656217261313
ENSMUSG00000070867	666048	Trabd2b	TraB domain containing 2B	222.202559688032	226.264711546352	193.825979358408	132.597650224492	198.564512446056	161.602631847034
ENSMUSG00000070868	195564	Skint3	selection and upkeep of intraepithelial T cells 3	6.50802476073733	3.87882362650888	8.00933799001686	16.1423226360251	4.93327981232438	6.35119513809303
ENSMUSG00000070871	227210	Ccnyl1	cyclin Y-like 1	357.011644017591	341.336479132782	434.106119058914	403.558065900627	408.228904469842	352.844174338502
ENSMUSG00000070873	232801	Lilra5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	8.36746040666228	1.29294120883629	7.20840419101517	4.61209218172145	6.16659976540547	3.52844174338502
ENSMUSG00000070880	14415	Gad1	glutamate decarboxylase 1	0.929717822962476	0	0	3.45906913629109	2.46663990616219	4.23413009206202
ENSMUSG00000070883	75051	Ccdc173	coiled-coil domain containing 173	48.3453267940487	31.0305890120711	35.2410871560742	21.9074378631769	36.9995985924328	28.2275339470801
ENSMUSG00000070923	242521	Klhl9	kelch-like 9	2781.71572630373	2725.52006822691	2784.04588532986	3185.80267452409	3385.4632712076	2910.96443829264
ENSMUSG00000070934	68441	Rraga	Ras-related GTP binding A	1608.41183372508	1675.65180665184	1532.98729128923	1686.87271546462	1666.21525661256	1732.46489600204
ENSMUSG00000070939	73122	Tgfbrap1	transforming growth factor, beta receptor associated protein 1	1184.46050645419	1159.76826432616	1138.1269283814	1089.60677793169	1196.32035448866	1284.35279459215
ENSMUSG00000070942	107527	Il1rl2	interleukin 1 receptor-like 2	57.6425050236735	64.6470604418147	65.6765715181382	31.1316222266198	50.5661180763249	57.8664445915143
ENSMUSG00000070953	227746	Rabepk	Rab9 effector protein with kelch motifs	216.624252750257	209.45647583148	176.205435780371	209.850194268326	219.530951648435	208.178062859716
ENSMUSG00000070972	72429	Dnajc25	DnaJ heat shock protein family (Hsp40) member C25	532.728312557499	427.963540124814	551.843387512162	523.472462625385	501.961220904005	528.560573159076
ENSMUSG00000070997	73405	1700055D18Rik	RIKEN cDNA 1700055D18 gene	7.43774258369981	6.46470604418147	4.80560279401011	11.5302304543036	16.0331593900542	4.93981844073902
ENSMUSG00000071001	100039781	Hrct1	histidine rich carboxyl terminus 1	53.9236337318236	76.2835313213414	52.0606969351096	51.8860370443664	57.9660377948114	56.4550678941603
ENSMUSG00000071014	230075	Ndufb6	NADH:ubiquinone oxidoreductase subunit B6	2546.49711709422	2743.62124515062	2065.60826762535	2567.78232217342	2851.43573152349	2573.64540762503
ENSMUSG00000071037	73582	Camkmt	calmodulin-lysine N-methyltransferase	18.5943564592495	14.2223532971992	10.4121393870219	9.22418436344291	6.16659976540547	26.8161572497261
ENSMUSG00000071041	100042069	Impdh2-ps	inosine monophosphate dehydrogenase 2, pseudogene	13.0160495214747	11.6364708795267	14.4168083820303	16.1423226360251	22.1997591554597	12.7023902761861
ENSMUSG00000071042	240168	Rasgrp3	RAS, guanyl releasing protein 3	2117.89720070852	1870.88592918612	2245.81837240073	2317.57632131503	2090.47732047245	2253.26289732567
ENSMUSG00000071054	224903	Safb	scaffold attachment factor B	1779.47991315018	1892.86592973634	1817.31878993483	1609.62017142079	1637.84889769169	1668.95294462111
ENSMUSG00000071064	622675	Zfp827	zinc finger protein 827	848.83237236474	708.531782442289	884.230914097861	743.699864302584	889.223686171469	634.413825460626
ENSMUSG00000071068	328833	Treml2	triggering receptor expressed on myeloid cells-like 2	3.7188712918499	3.87882362650888	10.4121393870219	2.30604609086073	0	4.23413009206202
ENSMUSG00000071072	56351	Ptges3	prostaglandin E synthase 3	370.027693539065	346.508243968127	402.869700897848	441.607826399829	450.161782874599	419.17887911414
ENSMUSG00000071073	224813	Lrrc73	leucine rich repeat containing 73	10.2268960525872	10.3435296706904	8.00933799001686	2.30604609086073	2.46663990616219	4.23413009206202
ENSMUSG00000071074	28064	Yipf3	Yip1 domain family, member 3	1154.70953611939	1671.77298302533	1172.56708173847	1225.66349729248	1223.45339345645	1330.22253725615
ENSMUSG00000071076	16478	Jund	jun D proto-oncogene	3060.63107319247	4811.03423807985	3661.86932903571	2920.60737407511	2876.10213058511	3453.63877842526
ENSMUSG00000071078	75692	Nr2c2ap	nuclear receptor 2C2-associated protein	167.349208133246	143.516474180829	146.570885217309	192.554848586871	150.465034275894	151.722994965556
ENSMUSG00000071102	100039875	Gm10313	glyceraldehyde-3-phosphate dehydrogenase pseudogene	6.50802476073733	5.17176483534518	10.4121393870219	10.3772074088733	4.93327981232438	13.4080786248631
ENSMUSG00000071103	69479	1700029J07Rik	RIKEN cDNA 1700029J07 gene	95.760935765135	51.7176483534518	66.4775053171399	80.7116131801254	49.3327981232438	91.0337969793334
ENSMUSG00000071104	212392	Ccdc110	coiled-coil domain containing 110	5.57830693777485	3.87882362650888	15.217742181032	10.3772074088733	7.39991971848657	10.5853252301551
ENSMUSG00000071112	319552	Spx	spexin hormone	1.85943564592495	3.87882362650888	4.00466899500843	1.15302304543036	1.23331995308109	7.76257183544704
ENSMUSG00000071113	234155	Mboat4	membrane bound O-acyltransferase domain containing 4	0	1.29294120883629	4.80560279401011	2.30604609086073	4.93327981232438	1.41137669735401
ENSMUSG00000071151	216185	Gm4799	predicted gene 4799	3.7188712918499	5.17176483534518	3.20373519600674	0	7.39991971848657	5.64550678941603
ENSMUSG00000071172	20383	Srsf3	serine and arginine-rich splicing factor 3	1932.88335393899	1211.48591267961	2032.76998186628	1858.67314923375	1531.78338172672	1735.99333774543
ENSMUSG00000071176	234094	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	364.449386601291	521.055307161027	423.693979671892	266.348323494414	416.86214414141	421.295944160171
